Area: 1.000500	error: 0.000100	Ntrials: 1000000
Area: 0.995400	error: 0.000099	Ntrials: 1000000
Area: 0.999900	error: 0.000099	Ntrials: 1000000
Area: 0.991400	error: 0.000099	Ntrials: 1000000
Area: 0.997500	error: 0.000099	Ntrials: 1000000
Area: 1.006700	error: 0.000100	Ntrials: 1000000
Area: 0.995600	error: 0.000099	Ntrials: 1000000
Area: 0.994000	error: 0.000099	Ntrials: 1000000
Area: 0.997600	error: 0.000099	Ntrials: 1000000
Area: 0.988400	error: 0.000099	Ntrials: 1000000
Area: 1.006200	error: 0.000100	Ntrials: 1000000
Area: 1.004700	error: 0.000100	Ntrials: 1000000
Area: 0.998000	error: 0.000099	Ntrials: 1000000
Area: 0.984300	error: 0.000099	Ntrials: 1000000
Area: 1.004800	error: 0.000100	Ntrials: 1000000
Area: 0.996400	error: 0.000099	Ntrials: 1000000
Area: 0.983500	error: 0.000099	Ntrials: 1000000
Area: 1.001700	error: 0.000100	Ntrials: 1000000
Area: 0.989900	error: 0.000099	Ntrials: 1000000
Area: 0.997500	error: 0.000099	Ntrials: 1000000
Area: 0.999600	error: 0.000099	Ntrials: 1000000
Area: 1.000700	error: 0.000100	Ntrials: 1000000
Area: 1.009100	error: 0.000100	Ntrials: 1000000
Area: 0.980300	error: 0.000099	Ntrials: 1000000
Area: 1.015300	error: 0.000100	Ntrials: 1000000
Area: 1.010800	error: 0.000100	Ntrials: 1000000
Area: 1.013200	error: 0.000100	Ntrials: 1000000
Area: 1.000200	error: 0.000100	Ntrials: 1000000
Area: 0.999100	error: 0.000099	Ntrials: 1000000
Area: 0.989500	error: 0.000099	Ntrials: 1000000
Area: 1.000600	error: 0.000100	Ntrials: 1000000
Area: 0.988800	error: 0.000099	Ntrials: 1000000
Area: 1.016100	error: 0.000100	Ntrials: 1000000
Area: 1.022500	error: 0.000101	Ntrials: 1000000
Area: 1.011600	error: 0.000100	Ntrials: 1000000
Area: 0.989100	error: 0.000099	Ntrials: 1000000
Area: 0.997300	error: 0.000099	Ntrials: 1000000
Area: 1.014300	error: 0.000100	Ntrials: 1000000
Area: 0.997400	error: 0.000099	Ntrials: 1000000
Area: 1.009000	error: 0.000100	Ntrials: 1000000
Area: 1.000700	error: 0.000100	Ntrials: 1000000
Area: 0.987800	error: 0.000099	Ntrials: 1000000
Area: 1.002000	error: 0.000100	Ntrials: 1000000
Area: 0.986400	error: 0.000099	Ntrials: 1000000
Area: 0.998200	error: 0.000099	Ntrials: 1000000
