Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 3.000000	error: 0.017059	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 3.000000	error: 0.017059	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 2.000000	error: 0.014000	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 1.000000	error: 0.009950	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
Area: 0.000000	error: 0.000000	Ntrials: 100
